"-------------------------------------------------------------------------------------------"
" Monthly average C13 concentrations (per mil) derived from flask air samples               "
" Mauna Loa, Hawaii 156W 20N                                                                "
"                                                                                           "
" Source: R. F. Keeling, S. C. Piper, A. F. Bollenbacher and S. J. Walker                   "
" Scripps CO2 Program ( http://scrippsco2.ucsd.edu )                                        "
" Scripps Institution of Oceanography (SIO)                                                 "
" University of California                                                                  "
" La Jolla, California USA 92093-0244                                                       "
"                                                                                           "
" Status of data and correspondence:                                                        "
"                                                                                           "
" These data are subject to revision based on recalibration of standard gases. Questions    "
" about the data should be directed to Dr. Ralph Keeling (rkeeling@ucsd.edu) and            "
" and Dr. Stephen Piper (scpiper@popmail.ucsd.edu), Scripps CO2 Program.                    "
"                                                                                           "
" Flask data in this file through 16-Oct-2018 last updated 29-Oct-2018                      "
"                                                                                           "
"-------------------------------------------------------------------------------------------"
"                                                                                           "
" Please cite as:                                                                           "
"                                                                                           "
" C. D. Keeling, S. C. Piper, R. B. Bacastow, M. Wahlen, T. P. Whorf, M. Heimann, and       "
" H. A. Meijer, Exchanges of atmospheric CO2 and 13CO2 with the terrestrial biosphere and   "
" oceans from 1978 to 2000.  I. Global aspects, SIO Reference Series, No. 01-06, Scripps    "
" Institution of Oceanography, San Diego, 88 pages, 2001.                                   "
"                                                                                           "
" If it is necessary to cite a peer-reviewed article, please cite as:                       "
"                                                                                           "
" C. D. Keeling, S. C. Piper, R. B. Bacastow, M. Wahlen, T. P. Whorf, M. Heimann, and       "
" H. A. Meijer, Atmospheric CO2 and 13CO2 exchange with the terrestrial biosphere and       "
" oceans from 1978 to 2000: observations and carbon cycle implications, pages 83-113,       "
" in "A History of Atmospheric CO2 and its effects on Plants, Animals, and Ecosystems",     "
" editors, Ehleringer, J.R., T. E. Cerling, M. D. Dearing, Springer Verlag,                 "
" New York, 2005.                                                                           "
"                                                                                           "
"-------------------------------------------------------------------------------------------"
"                                                                                           "
" The data file below contains 10 columns.  Columns 1-4 give the dates in several redundant "
" formats. Column 5 below gives monthly isotope concentrations in per-mil.  This is the     "
" standard version of the data most often sought.  The monthly values have been adjusted    "
" to 24:00 hours on the 15th of each month.  Column 6 gives the same data after a seasonal  "
" adjustment to remove the quasi-regular seasonal cycle.  The adjustment involves           "
" subtracting from the data a 4-harmonic fit with a linear gain factor.  Column 7 is a      "
" smoothed version of the data generated from a stiff cubic spline function plus 4-harmonic "
" functions with linear gain.  Column 8 is the same smoothed version with the seasonal      "
" cycle removed.  Column 9 is identical to Column 5 except that the missing values from     "
" Column 5 have been filled with values from Column 7.  Column 10 is identical to Column 6  "
" except missing values have been filled with values from Column 8.  Missing values are     "
" denoted by -99.99                                                                         "
"                                                                                           "
" CO2 concentrations are measured on the '08A' calibration scale                            "
1981, 12,   29935, 1981.9562,    -7.58,    -7.62,      -7.56,    -7.59,      -7.58,    -7.62
1982, 01,   29966, 1982.0411,    -7.58,    -7.58,      -7.60,    -7.59,      -7.58,    -7.58
1982, 02,   29997, 1982.1260,    -7.64,    -7.60,      -7.64,    -7.59,      -7.64,    -7.60
1982, 03,   30025, 1982.2027,   -99.99,   -99.99,      -7.69,    -7.59,      -7.69,    -7.59
1982, 04,   30056, 1982.2877,    -7.74,    -7.59,      -7.74,    -7.60,      -7.74,    -7.59
1982, 05,   30086, 1982.3699,    -7.80,    -7.63,      -7.76,    -7.60,      -7.80,    -7.63
1982, 06,   30117, 1982.4548,    -7.71,    -7.59,      -7.72,    -7.60,      -7.71,    -7.59
1982, 07,   30147, 1982.5370,    -7.67,    -7.65,      -7.62,    -7.60,      -7.67,    -7.65
1982, 08,   30178, 1982.6219,    -7.46,    -7.57,      -7.50,    -7.60,      -7.46,    -7.57
1982, 09,   30209, 1982.7068,    -7.39,    -7.57,      -7.43,    -7.61,      -7.39,    -7.57
1982, 10,   30239, 1982.7890,    -7.44,    -7.61,      -7.45,    -7.61,      -7.44,    -7.61
1982, 11,   30270, 1982.8740,    -7.50,    -7.59,      -7.52,    -7.61,      -7.50,    -7.59
1982, 12,   30300, 1982.9562,    -7.62,    -7.66,      -7.58,    -7.62,      -7.62,    -7.66
1983, 01,   30331, 1983.0411,    -7.65,    -7.65,      -7.63,    -7.62,      -7.65,    -7.65
1983, 02,   30362, 1983.1260,    -7.63,    -7.59,      -7.67,    -7.63,      -7.63,    -7.59
1983, 03,   30390, 1983.2027,    -7.64,    -7.55,      -7.73,    -7.63,      -7.64,    -7.55
1983, 04,   30421, 1983.2877,    -7.76,    -7.62,      -7.79,    -7.64,      -7.76,    -7.62
1983, 05,   30451, 1983.3699,    -7.86,    -7.70,      -7.81,    -7.65,      -7.86,    -7.70
1983, 06,   30482, 1983.4548,    -7.88,    -7.76,      -7.77,    -7.65,      -7.88,    -7.76
1983, 07,   30512, 1983.5370,    -7.71,    -7.69,      -7.68,    -7.66,      -7.71,    -7.69
1983, 08,   30543, 1983.6219,    -7.58,    -7.68,      -7.56,    -7.67,      -7.58,    -7.68
1983, 09,   30574, 1983.7068,    -7.43,    -7.61,      -7.50,    -7.68,      -7.43,    -7.61
1983, 10,   30604, 1983.7890,    -7.47,    -7.64,      -7.52,    -7.68,      -7.47,    -7.64
1983, 11,   30635, 1983.8740,    -7.60,    -7.70,      -7.60,    -7.69,      -7.60,    -7.70
1983, 12,   30665, 1983.9562,    -7.67,    -7.71,      -7.66,    -7.70,      -7.67,    -7.71
1984, 01,   30696, 1984.0410,    -7.67,    -7.67,      -7.70,    -7.70,      -7.67,    -7.67
1984, 02,   30727, 1984.1257,    -7.81,    -7.76,      -7.75,    -7.71,      -7.81,    -7.76
1984, 03,   30756, 1984.2049,   -99.99,   -99.99,      -7.81,    -7.71,      -7.81,    -7.71
1984, 04,   30787, 1984.2896,    -7.90,    -7.75,      -7.87,    -7.72,      -7.90,    -7.75
1984, 05,   30817, 1984.3716,    -7.90,    -7.73,      -7.88,    -7.72,      -7.90,    -7.73
1984, 06,   30848, 1984.4563,    -7.86,    -7.74,      -7.84,    -7.72,      -7.86,    -7.74
1984, 07,   30878, 1984.5383,    -7.72,    -7.70,      -7.73,    -7.72,      -7.72,    -7.70
1984, 08,   30909, 1984.6230,    -7.66,    -7.76,      -7.61,    -7.72,      -7.66,    -7.76
1984, 09,   30940, 1984.7077,    -7.57,    -7.75,      -7.54,    -7.71,      -7.57,    -7.75
1984, 10,   30970, 1984.7896,    -7.54,    -7.71,      -7.55,    -7.71,      -7.54,    -7.71
1984, 11,   31001, 1984.8743,    -7.60,    -7.70,      -7.61,    -7.71,      -7.60,    -7.70
1984, 12,   31031, 1984.9563,    -7.59,    -7.63,      -7.67,    -7.70,      -7.59,    -7.63
1985, 01,   31062, 1985.0411,    -7.65,    -7.65,      -7.70,    -7.70,      -7.65,    -7.65
1985, 02,   31093, 1985.1260,    -7.76,    -7.72,      -7.74,    -7.69,      -7.76,    -7.72
1985, 03,   31121, 1985.2027,    -7.81,    -7.72,      -7.78,    -7.69,      -7.81,    -7.72
1985, 04,   31152, 1985.2877,    -7.75,    -7.60,      -7.84,    -7.69,      -7.75,    -7.60
1985, 05,   31182, 1985.3699,    -7.85,    -7.68,      -7.85,    -7.68,      -7.85,    -7.68
1985, 06,   31213, 1985.4548,    -7.79,    -7.67,      -7.80,    -7.68,      -7.79,    -7.67
1985, 07,   31243, 1985.5370,    -7.68,    -7.66,      -7.69,    -7.68,      -7.68,    -7.66
1985, 08,   31274, 1985.6219,    -7.50,    -7.61,      -7.57,    -7.67,      -7.50,    -7.61
1985, 09,   31305, 1985.7068,    -7.57,    -7.75,      -7.49,    -7.67,      -7.57,    -7.75
1985, 10,   31335, 1985.7890,    -7.60,    -7.76,      -7.51,    -7.67,      -7.60,    -7.76
1985, 11,   31366, 1985.8740,    -7.58,    -7.67,      -7.57,    -7.67,      -7.58,    -7.67
1985, 12,   31396, 1985.9562,    -7.63,    -7.67,      -7.63,    -7.66,      -7.63,    -7.67
1986, 01,   31427, 1986.0411,    -7.63,    -7.63,      -7.66,    -7.66,      -7.63,    -7.63
1986, 02,   31458, 1986.1260,    -7.73,    -7.69,      -7.70,    -7.66,      -7.73,    -7.69
1986, 03,   31486, 1986.2027,    -7.76,    -7.67,      -7.75,    -7.66,      -7.76,    -7.67
1986, 04,   31517, 1986.2877,    -7.87,    -7.72,      -7.80,    -7.65,      -7.87,    -7.72
1986, 05,   31547, 1986.3699,    -7.83,    -7.66,      -7.82,    -7.65,      -7.83,    -7.66
1986, 06,   31578, 1986.4548,    -7.71,    -7.58,      -7.77,    -7.65,      -7.71,    -7.58
1986, 07,   31608, 1986.5370,    -7.63,    -7.61,      -7.66,    -7.65,      -7.63,    -7.61
1986, 08,   31639, 1986.6219,    -7.52,    -7.62,      -7.54,    -7.65,      -7.52,    -7.62
1986, 09,   31670, 1986.7068,    -7.47,    -7.65,      -7.47,    -7.65,      -7.47,    -7.65
1986, 10,   31700, 1986.7890,    -7.48,    -7.64,      -7.49,    -7.65,      -7.48,    -7.64
1986, 11,   31731, 1986.8740,    -7.54,    -7.63,      -7.56,    -7.65,      -7.54,    -7.63
1986, 12,   31761, 1986.9562,    -7.61,    -7.65,      -7.62,    -7.66,      -7.61,    -7.65
1987, 01,   31792, 1987.0411,    -7.69,    -7.69,      -7.66,    -7.66,      -7.69,    -7.69
1987, 02,   31823, 1987.1260,    -7.71,    -7.67,      -7.71,    -7.67,      -7.71,    -7.67
1987, 03,   31851, 1987.2027,    -7.77,    -7.68,      -7.77,    -7.68,      -7.77,    -7.68
1987, 04,   31882, 1987.2877,    -7.83,    -7.69,      -7.83,    -7.68,      -7.83,    -7.69
1987, 05,   31912, 1987.3699,    -7.82,    -7.65,      -7.86,    -7.69,      -7.82,    -7.65
1987, 06,   31943, 1987.4548,    -7.85,    -7.73,      -7.82,    -7.70,      -7.85,    -7.73
1987, 07,   31973, 1987.5370,    -7.74,    -7.72,      -7.73,    -7.71,      -7.74,    -7.72
1987, 08,   32004, 1987.6219,    -7.62,    -7.73,      -7.61,    -7.72,      -7.62,    -7.73
1987, 09,   32035, 1987.7068,    -7.57,    -7.75,      -7.55,    -7.73,      -7.57,    -7.75
1987, 10,   32065, 1987.7890,    -7.58,    -7.74,      -7.57,    -7.74,      -7.58,    -7.74
1987, 11,   32096, 1987.8740,    -7.67,    -7.77,      -7.65,    -7.74,      -7.67,    -7.77
1987, 12,   32126, 1987.9562,    -7.66,    -7.70,      -7.71,    -7.75,      -7.66,    -7.70
1988, 01,   32157, 1988.0410,    -7.77,    -7.77,      -7.76,    -7.76,      -7.77,    -7.77
1988, 02,   32188, 1988.1257,    -7.85,    -7.81,      -7.81,    -7.76,      -7.85,    -7.81
1988, 03,   32217, 1988.2049,    -7.85,    -7.76,      -7.86,    -7.77,      -7.85,    -7.76
1988, 04,   32248, 1988.2896,    -7.95,    -7.80,      -7.92,    -7.78,      -7.95,    -7.80
1988, 05,   32278, 1988.3716,    -7.97,    -7.80,      -7.95,    -7.78,      -7.97,    -7.80
1988, 06,   32309, 1988.4563,    -7.88,    -7.76,      -7.90,    -7.78,      -7.88,    -7.76
1988, 07,   32339, 1988.5383,    -7.77,    -7.75,      -7.80,    -7.79,      -7.77,    -7.75
1988, 08,   32370, 1988.6230,    -7.73,    -7.83,      -7.68,    -7.79,      -7.73,    -7.83
1988, 09,   32401, 1988.7077,    -7.63,    -7.81,      -7.61,    -7.79,      -7.63,    -7.81
1988, 10,   32431, 1988.7896,    -7.62,    -7.78,      -7.63,    -7.79,      -7.62,    -7.78
1988, 11,   32462, 1988.8743,    -7.65,    -7.75,      -7.70,    -7.79,      -7.65,    -7.75
1988, 12,   32492, 1988.9563,    -7.74,    -7.78,      -7.76,    -7.80,      -7.74,    -7.78
1989, 01,   32523, 1989.0411,    -7.81,    -7.81,      -7.80,    -7.80,      -7.81,    -7.81
1989, 02,   32554, 1989.1260,    -7.86,    -7.82,      -7.84,    -7.80,      -7.86,    -7.82
1989, 03,   32582, 1989.2027,    -7.91,    -7.82,      -7.89,    -7.80,      -7.91,    -7.82
1989, 04,   32613, 1989.2877,    -7.95,    -7.81,      -7.95,    -7.80,      -7.95,    -7.81
1989, 05,   32643, 1989.3699,    -7.94,    -7.77,      -7.97,    -7.80,      -7.94,    -7.77
1989, 06,   32674, 1989.4548,    -7.93,    -7.81,      -7.93,    -7.81,      -7.93,    -7.81
1989, 07,   32704, 1989.5370,    -7.82,    -7.80,      -7.83,    -7.81,      -7.82,    -7.80
1989, 08,   32735, 1989.6219,    -7.71,    -7.81,      -7.71,    -7.81,      -7.71,    -7.81
1989, 09,   32766, 1989.7068,    -7.61,    -7.79,      -7.64,    -7.82,      -7.61,    -7.79
1989, 10,   32796, 1989.7890,    -7.62,    -7.78,      -7.66,    -7.82,      -7.62,    -7.78
1989, 11,   32827, 1989.8740,    -7.73,    -7.83,      -7.73,    -7.82,      -7.73,    -7.83
1989, 12,   32857, 1989.9562,    -7.78,    -7.82,      -7.79,    -7.83,      -7.78,    -7.82
1990, 01,   32888, 1990.0411,    -7.86,    -7.86,      -7.83,    -7.83,      -7.86,    -7.86
1990, 02,   32919, 1990.1260,    -7.90,    -7.86,      -7.87,    -7.83,      -7.90,    -7.86
1990, 03,   32947, 1990.2027,    -7.97,    -7.88,      -7.93,    -7.84,      -7.97,    -7.88
1990, 04,   32978, 1990.2877,    -8.03,    -7.88,      -7.98,    -7.84,      -8.03,    -7.88
1990, 05,   33008, 1990.3699,    -8.06,    -7.90,      -8.00,    -7.84,      -8.06,    -7.90
1990, 06,   33039, 1990.4548,    -7.93,    -7.82,      -7.96,    -7.84,      -7.93,    -7.82
1990, 07,   33069, 1990.5370,    -7.79,    -7.77,      -7.85,    -7.84,      -7.79,    -7.77
1990, 08,   33100, 1990.6219,    -7.72,    -7.82,      -7.73,    -7.84,      -7.72,    -7.82
1990, 09,   33131, 1990.7068,    -7.61,    -7.79,      -7.66,    -7.83,      -7.61,    -7.79
1990, 10,   33161, 1990.7890,    -7.74,    -7.90,      -7.67,    -7.83,      -7.74,    -7.90
1990, 11,   33192, 1990.8740,    -7.73,    -7.83,      -7.74,    -7.83,      -7.73,    -7.83
1990, 12,   33222, 1990.9562,   -99.99,   -99.99,      -7.79,    -7.83,      -7.79,    -7.83
1991, 01,   33253, 1991.0411,    -7.75,    -7.75,      -7.83,    -7.83,      -7.75,    -7.75
1991, 02,   33284, 1991.1260,    -7.84,    -7.80,      -7.87,    -7.82,      -7.84,    -7.80
1991, 03,   33312, 1991.2027,    -7.93,    -7.84,      -7.91,    -7.82,      -7.93,    -7.84
1991, 04,   33343, 1991.2877,    -7.96,    -7.81,      -7.97,    -7.82,      -7.96,    -7.81
1991, 05,   33373, 1991.3699,    -7.99,    -7.83,      -7.99,    -7.82,      -7.99,    -7.83
1991, 06,   33404, 1991.4548,    -7.89,    -7.77,      -7.94,    -7.82,      -7.89,    -7.77
1991, 07,   33434, 1991.5370,    -7.82,    -7.80,      -7.84,    -7.82,      -7.82,    -7.80
1991, 08,   33465, 1991.6219,    -7.77,    -7.88,      -7.72,    -7.82,      -7.77,    -7.88
1991, 09,   33496, 1991.7068,    -7.67,    -7.84,      -7.65,    -7.82,      -7.67,    -7.84
1991, 10,   33526, 1991.7890,    -7.65,    -7.81,      -7.66,    -7.83,      -7.65,    -7.81
1991, 11,   33557, 1991.8740,    -7.74,    -7.83,      -7.73,    -7.83,      -7.74,    -7.83
1991, 12,   33587, 1991.9562,    -7.80,    -7.84,      -7.79,    -7.83,      -7.80,    -7.84
1992, 01,   33618, 1992.0410,    -7.82,    -7.82,      -7.83,    -7.83,      -7.82,    -7.82
1992, 02,   33649, 1992.1257,    -7.86,    -7.82,      -7.87,    -7.83,      -7.86,    -7.82
1992, 03,   33678, 1992.2049,    -7.93,    -7.84,      -7.92,    -7.83,      -7.93,    -7.84
1992, 04,   33709, 1992.2896,    -7.97,    -7.82,      -7.98,    -7.83,      -7.97,    -7.82
1992, 05,   33739, 1992.3716,    -7.99,    -7.83,      -8.00,    -7.83,      -7.99,    -7.83
1992, 06,   33770, 1992.4563,    -7.98,    -7.86,      -7.95,    -7.83,      -7.98,    -7.86
1992, 07,   33800, 1992.5383,    -7.83,    -7.82,      -7.85,    -7.83,      -7.83,    -7.82
1992, 08,   33831, 1992.6230,    -7.73,    -7.84,      -7.72,    -7.83,      -7.73,    -7.84
1992, 09,   33862, 1992.7077,    -7.69,    -7.87,      -7.65,    -7.83,      -7.69,    -7.87
1992, 10,   33892, 1992.7896,    -7.68,    -7.84,      -7.67,    -7.83,      -7.68,    -7.84
1992, 11,   33923, 1992.8743,    -7.77,    -7.87,      -7.73,    -7.83,      -7.77,    -7.87
1992, 12,   33953, 1992.9563,    -7.80,    -7.84,      -7.79,    -7.82,      -7.80,    -7.84
1993, 01,   33984, 1993.0411,    -7.82,    -7.82,      -7.82,    -7.82,      -7.82,    -7.82
1993, 02,   34015, 1993.1260,    -7.82,    -7.78,      -7.86,    -7.82,      -7.82,    -7.78
1993, 03,   34043, 1993.2027,    -7.91,    -7.82,      -7.90,    -7.81,      -7.91,    -7.82
1993, 04,   34074, 1993.2877,    -7.91,    -7.76,      -7.96,    -7.81,      -7.91,    -7.76
1993, 05,   34104, 1993.3699,    -7.99,    -7.83,      -7.97,    -7.81,      -7.99,    -7.83
1993, 06,   34135, 1993.4548,    -7.90,    -7.78,      -7.93,    -7.81,      -7.90,    -7.78
1993, 07,   34165, 1993.5370,    -7.80,    -7.78,      -7.83,    -7.81,      -7.80,    -7.78
1993, 08,   34196, 1993.6219,    -7.71,    -7.82,      -7.71,    -7.81,      -7.71,    -7.82
1993, 09,   34227, 1993.7068,    -7.60,    -7.78,      -7.64,    -7.81,      -7.60,    -7.78
1993, 10,   34257, 1993.7890,    -7.64,    -7.80,      -7.66,    -7.82,      -7.64,    -7.80
1993, 11,   34288, 1993.8740,    -7.75,    -7.84,      -7.73,    -7.82,      -7.75,    -7.84
1993, 12,   34318, 1993.9562,    -7.81,    -7.85,      -7.79,    -7.82,      -7.81,    -7.85
1994, 01,   34349, 1994.0411,    -7.88,    -7.88,      -7.83,    -7.83,      -7.88,    -7.88
1994, 02,   34380, 1994.1260,    -7.87,    -7.83,      -7.87,    -7.83,      -7.87,    -7.83
1994, 03,   34408, 1994.2027,    -7.90,    -7.81,      -7.92,    -7.83,      -7.90,    -7.81
1994, 04,   34439, 1994.2877,    -7.98,    -7.83,      -7.98,    -7.84,      -7.98,    -7.83
1994, 05,   34469, 1994.3699,    -8.01,    -7.85,      -8.01,    -7.84,      -8.01,    -7.85
1994, 06,   34500, 1994.4548,    -7.98,    -7.86,      -7.96,    -7.84,      -7.98,    -7.86
1994, 07,   34530, 1994.5370,    -7.84,    -7.82,      -7.86,    -7.85,      -7.84,    -7.82
1994, 08,   34561, 1994.6219,    -7.74,    -7.84,      -7.75,    -7.85,      -7.74,    -7.84
1994, 09,   34592, 1994.7068,    -7.68,    -7.85,      -7.68,    -7.85,      -7.68,    -7.85
1994, 10,   34622, 1994.7890,    -7.70,    -7.86,      -7.70,    -7.86,      -7.70,    -7.86
1994, 11,   34653, 1994.8740,    -7.78,    -7.88,      -7.77,    -7.86,      -7.78,    -7.88
1994, 12,   34683, 1994.9562,    -7.90,    -7.93,      -7.83,    -7.87,      -7.90,    -7.93
1995, 01,   34714, 1995.0411,    -7.85,    -7.85,      -7.87,    -7.87,      -7.85,    -7.85
1995, 02,   34745, 1995.1260,    -7.89,    -7.85,      -7.91,    -7.87,      -7.89,    -7.85
1995, 03,   34773, 1995.2027,    -7.95,    -7.86,      -7.97,    -7.88,      -7.95,    -7.86
1995, 04,   34804, 1995.2877,    -8.03,    -7.89,      -8.03,    -7.88,      -8.03,    -7.89
1995, 05,   34834, 1995.3699,    -8.06,    -7.89,      -8.05,    -7.88,      -8.06,    -7.89
1995, 06,   34865, 1995.4548,    -8.02,    -7.90,      -8.00,    -7.89,      -8.02,    -7.90
1995, 07,   34895, 1995.5370,    -7.90,    -7.88,      -7.91,    -7.89,      -7.90,    -7.88
1995, 08,   34926, 1995.6219,    -7.79,    -7.89,      -7.79,    -7.89,      -7.79,    -7.89
1995, 09,   34957, 1995.7068,    -7.74,    -7.91,      -7.72,    -7.90,      -7.74,    -7.91
1995, 10,   34987, 1995.7890,    -7.72,    -7.89,      -7.74,    -7.90,      -7.72,    -7.89
1995, 11,   35018, 1995.8740,    -7.80,    -7.89,      -7.81,    -7.91,      -7.80,    -7.89
1995, 12,   35048, 1995.9562,    -7.86,    -7.90,      -7.87,    -7.91,      -7.86,    -7.90
1996, 01,   35079, 1996.0410,    -7.93,    -7.93,      -7.92,    -7.91,      -7.93,    -7.93
1996, 02,   35110, 1996.1257,    -7.96,    -7.92,      -7.96,    -7.92,      -7.96,    -7.92
1996, 03,   35139, 1996.2049,    -8.02,    -7.93,      -8.01,    -7.92,      -8.02,    -7.93
1996, 04,   35170, 1996.2896,    -8.04,    -7.90,      -8.07,    -7.93,      -8.04,    -7.90
1996, 05,   35200, 1996.3716,    -8.08,    -7.91,      -8.09,    -7.93,      -8.08,    -7.91
1996, 06,   35231, 1996.4563,    -8.08,    -7.96,      -8.05,    -7.93,      -8.08,    -7.96
1996, 07,   35261, 1996.5383,    -7.98,    -7.97,      -7.95,    -7.93,      -7.98,    -7.97
1996, 08,   35292, 1996.6230,    -7.84,    -7.95,      -7.83,    -7.94,      -7.84,    -7.95
1996, 09,   35323, 1996.7077,    -7.76,    -7.93,      -7.76,    -7.94,      -7.76,    -7.93
1996, 10,   35353, 1996.7896,    -7.77,    -7.93,      -7.78,    -7.94,      -7.77,    -7.93
1996, 11,   35384, 1996.8743,    -7.84,    -7.94,      -7.85,    -7.94,      -7.84,    -7.94
1996, 12,   35414, 1996.9563,    -7.90,    -7.93,      -7.91,    -7.94,      -7.90,    -7.93
1997, 01,   35445, 1997.0411,    -7.94,    -7.94,      -7.94,    -7.94,      -7.94,    -7.94
1997, 02,   35476, 1997.1260,    -8.00,    -7.96,      -7.98,    -7.94,      -8.00,    -7.96
1997, 03,   35504, 1997.2027,    -8.04,    -7.96,      -8.04,    -7.95,      -8.04,    -7.96
1997, 04,   35535, 1997.2877,    -8.10,    -7.95,      -8.09,    -7.95,      -8.10,    -7.95
1997, 05,   35565, 1997.3699,    -8.13,    -7.96,      -8.11,    -7.95,      -8.13,    -7.96
