1963-02-15, 22:40, 23057.94, 1963.126,  2,  2, 319.80
1963-03-01, 22:00, 23071.92, 1963.164,  2,  2, 319.82
1963-03-17, 22:45, 23087.95, 1963.208,  2,  2, 320.31
1963-04-03, 00:45, 23104.03, 1963.252,  2,  2, 320.93
1963-04-20, 21:00, 23121.88, 1963.301,  2,  2, 323.28
1963-05-01, 22:00, 23132.92, 1963.331,  2,  2, 323.23
1963-06-02, 22:00, 23164.92, 1963.419,  2,  2, 322.43
1963-06-15, 22:45, 23177.95, 1963.455,  2,  2, 321.62
1963-07-05, 07:15, 23197.30, 1963.508,  2,  4, 322.02
1963-07-16, 22:05, 23208.92, 1963.540,  2,  4, 321.15
1963-08-02, 23:00, 23225.96, 1963.586,  2,  4, 320.65
1963-08-15, 22:35, 23238.94, 1963.622,  2,  2, 317.45
1963-09-04, 22:00, 23258.92, 1963.676,  2,  2, 317.11
1963-09-17, 08:00, 23271.33, 1963.711,  2,  0, 316.38
1963-10-01, 22:00, 23285.92, 1963.750,  1,  4, 316.65
1963-10-17, 23:00, 23301.96, 1963.794,  2,  2, 316.54
1963-12-17, 21:50, 23362.91, 1963.961,  2,  2, 320.27
1964-01-15, 19:00, 23391.79, 1964.040,  2,  2, 320.57
1964-06-30, 20:18, 23558.85, 1964.497,  2,  4, 323.72
1964-07-13, 19:10, 23571.80, 1964.532,  1,  4, 322.17
1964-07-31, 22:58, 23589.96, 1964.582,  2,  2, 319.93
1964-08-18, 05:53, 23607.25, 1964.629,  2,  4, 319.28
1964-08-31, 20:57, 23620.87, 1964.666,  2,  2, 319.08
1964-09-14, 23:50, 23634.99, 1964.705,  2,  2, 317.75
1964-10-02, 22:48, 23652.95, 1964.754,  2,  2, 317.20
1964-10-14, 10:13, 23664.43, 1964.785,  2,  4, 321.77
1964-10-31, 21:30, 23681.90, 1964.833,  2,  2, 318.72
1964-11-14, 21:45, 23695.91, 1964.871,  2,  4, 319.12
1964-11-30, 23:30, 23711.98, 1964.915,  2,  2, 318.39
1964-12-17, 06:37, 23728.28, 1964.960,  1,  4, 319.61
1964-12-31, 09:13, 23742.38, 1964.998,  2,  0, 319.49
1965-01-13, 13:52, 23755.58, 1965.034,  2,  0, 319.88
1965-01-29, 09:55, 23771.41, 1965.078,  2,  4, 321.65
1965-02-16, 08:10, 23789.34, 1965.127,  2,  4, 324.64
1965-03-04, 07:04, 23805.29, 1965.171,  2,  2, 320.91
1965-03-17, 05:44, 23818.24, 1965.206,  2,  2, 321.13
1965-03-31, 09:07, 23832.38, 1965.245,  2,  4, 321.88
1965-04-15, 09:17, 23847.39, 1965.286,  2,  0, 322.61
1965-04-30, 05:25, 23862.23, 1965.327,  2,  4, 323.38
1965-05-14, 06:25, 23876.27, 1965.365,  2,  4, 323.75
1965-05-30, 07:20, 23892.31, 1965.409,  2,  2, 323.37
1965-06-17, 22:00, 23910.92, 1965.460,  2,  2, 322.74
1965-06-30, 08:00, 23923.33, 1965.494,  2,  4, 355.59
1965-07-16, 14:45, 23939.61, 1965.539,  2,  0, 319.21
1965-08-01, 06:05, 23955.25, 1965.582,  2,  4, 320.87
1965-08-14, 05:20, 23968.22, 1965.617,  2,  4, 318.34
1965-08-30, 06:08, 23984.26, 1965.661,  2,  2, 324.68
1965-09-14, 05:55, 23999.25, 1965.702,  2,  2, 318.33
1965-10-03, 06:10, 24018.26, 1965.754,  2,  4, 321.89
1965-10-16, 06:00, 24031.25, 1965.790,  2,  4, 318.85
1965-10-30, 06:10, 24045.26, 1965.828,  2,  4, 316.98
1965-11-15, 06:43, 24061.28, 1965.872,  2,  4, 323.49
1965-12-02, 04:20, 24078.18, 1965.918,  2,  4, 319.30
1965-12-13, 21:30, 24089.90, 1965.950,  2,  4, 321.70
1965-12-30, 02:45, 24106.11, 1965.995,  2,  2, 320.80
1966-01-14, 19:45, 24121.82, 1966.038,  2,  0, 320.42
1966-01-31, 09:57, 24138.41, 1966.083,  2,  0, 320.91
1966-02-16, 08:55, 24154.37, 1966.127,  2,  4, 321.64
1966-02-28, 13:53, 24166.58, 1966.160,  2,  0, 322.24
1966-03-17, 07:40, 24183.32, 1966.206,  2,  2, 322.49
1966-04-01, 08:35, 24198.36, 1966.248,  2,  0, 323.86
1966-04-13, 06:50, 24210.28, 1966.280,  2,  2, 323.50
1966-05-16, 22:15, 24243.93, 1966.372,  2,  2, 324.35
1966-06-15, 23:00, 24273.96, 1966.455,  2,  2, 323.78
1966-07-07, 04:55, 24295.20, 1966.513,  2,  2, 322.80
1966-09-05, 07:00, 24355.29, 1966.678,  2,  2, 320.01
1966-10-01, 08:25, 24381.35, 1966.749,  2,  0, 319.04
1966-10-24, 06:30, 24404.27, 1966.812,  2,  2, 318.91
1966-11-25, 08:30, 24436.35, 1966.900,  2,  0, 320.22
1966-12-08, 08:50, 24449.37, 1966.935,  2,  0, 320.90
1967-01-03, 22:00, 24475.92, 1967.008,  2,  2, 322.15
1967-02-01, 20:30, 24504.85, 1967.087,  2,  2, 322.59
1967-02-15, 10:00, 24518.42, 1967.124,  2,  4, 323.06
1967-04-24, 06:40, 24586.28, 1967.310,  2,  2, 325.09
1967-05-20, 20:30, 24612.85, 1967.383,  2,  2, 326.23
1967-06-06, 08:15, 24629.34, 1967.428,  2,  0, 325.19
1967-06-19, 07:00, 24642.29, 1967.464,  2,  2, 323.74
1967-07-06, 08:00, 24659.33, 1967.511,  2,  0, 323.31
1967-09-19, 22:20, 24734.93, 1967.718,  2,  4, 319.73
1967-10-05, 06:20, 24750.26, 1967.760,  2,  4, 319.97
1967-11-18, 18:30, 24794.77, 1967.882,  1,  4, 321.28
1967-12-07, 22:20, 24813.93, 1967.934,  2,  2, 321.63
1967-12-18, 07:00, 24824.29, 1967.962,  2,  2, 323.07
1968-01-01, 22:15, 24838.93, 1968.003,  2,  2, 323.04
1968-01-19, 07:00, 24856.29, 1968.050,  1,  4, 395.97
1968-03-06, 07:45, 24903.32, 1968.178,  2,  2, 325.63
1968-03-20, 08:30, 24917.35, 1968.217,  2,  0, 323.47
1968-04-04, 06:40, 24932.28, 1968.258,  2,  2, 325.00
1968-05-08, 21:30, 24966.90, 1968.352,  2,  2, 326.12
1968-05-21, 08:30, 24979.35, 1968.386,  2,  0, 326.19
1968-07-08, 10:00, 25027.42, 1968.518,  2,  0, 324.18
1968-07-15, 10:15, 25034.43, 1968.537,  2,  0, 323.44
1968-07-30, 09:40, 25049.40, 1968.578,  2,  4, 323.28
1968-08-23, 08:40, 25073.36, 1968.643,  2,  0, 322.09
1968-09-13, 07:45, 25094.32, 1968.700,  2,  2, 320.79
1968-09-30, 09:10, 25111.38, 1968.747,  2,  4, 320.50
1968-10-15, 08:52, 25126.37, 1968.788,  1,  4, 320.91
1968-10-28, 08:25, 25139.35, 1968.823,  2,  0, 319.91
1968-11-12, 08:55, 25154.37, 1968.864,  2,  0, 320.83
1968-12-20, 09:25, 25192.39, 1968.968,  2,  0, 323.23
1969-01-17, 08:58, 25220.37, 1969.045,  2,  0, 324.16
1969-01-30, 08:30, 25233.35, 1969.080,  2,  0, 324.81
1969-02-17, 08:55, 25251.37, 1969.130,  2,  0, 324.20
1969-02-27, 09:25, 25261.39, 1969.157,  2,  4, 325.70
1969-03-19, 08:55, 25281.37, 1969.212,  2,  4, 325.21
1969-04-03, 09:00, 25296.38, 1969.253,  2,  0, 326.06
1969-04-15, 08:30, 25308.35, 1969.286,  2,  4, 327.11
1969-05-09, 08:00, 25332.33, 1969.352,  2,  0, 328.47
1969-05-16, 08:00, 25339.33, 1969.371,  2,  4, 328.93
1969-05-26, 08:25, 25349.35, 1969.398,  2,  0, 327.68
1969-06-20, 13:20, 25374.56, 1969.467,  2,  4, 326.08
1969-06-30, 09:35, 25384.40, 1969.494,  2,  0, 326.02
1969-07-14, 08:00, 25398.33, 1969.532,  2,  4, 325.42
1969-08-06, 10:20, 25421.43, 1969.596,  2,  4, 324.65
1969-08-15, 08:30, 25430.35, 1969.620,  2,  0, 323.25
1969-08-27, 09:45, 25442.41, 1969.653,  2,  0, 323.48
1969-09-15, 10:17, 25461.43, 1969.705,  2,  0, 322.29
1969-10-06, 09:10, 25482.38, 1969.763,  2,  4, 319.64
1969-10-17, 14:15, 25493.59, 1969.793,  2,  0, 321.07
1969-11-03, 08:38, 25510.36, 1969.839,  2,  0, 322.47
1969-11-17, 09:47, 25524.41, 1969.878,  2,  0, 323.40
1969-11-28, 08:40, 25535.36, 1969.908,  2,  0, 324.32
1969-12-19, 08:35, 25556.36, 1969.965,  2,  0, 323.65
1970-01-07, 09:15, 25575.39, 1970.017,  2,  4, 330.72
1970-01-16, 08:45, 25584.36, 1970.042,  2,  0, 325.26
1970-03-06, 08:15, 25633.34, 1970.176,  2,  0, 326.61
1970-03-17, 08:48, 25644.37, 1970.206,  2,  0, 326.75
1970-04-06, 11:50, 25664.49, 1970.262,  2,  0, 327.32
1970-04-24, 10:18, 25682.43, 1970.311,  2,  0, 329.08
1970-05-15, 08:50, 25703.37, 1970.368,  2,  0, 328.15
1970-05-25, 14:15, 25713.59, 1970.396,  2,  0, 328.40
1970-06-08, 08:55, 25727.37, 1970.434,  1,  4, 329.48
1970-06-15, 13:50, 25734.58, 1970.454,  2,  4, 327.22
1970-07-02, 08:50, 25751.37, 1970.500,  2,  0, 326.77
1970-07-24, 08:45, 25773.36, 1970.560,  2,  4, 327.10
1970-08-03, 14:15, 25783.59, 1970.588,  2,  0, 323.22
1970-08-12, 10:20, 25792.43, 1970.612,  2,  0, 324.59
1970-09-21, 09:15, 25832.39, 1970.722,  2,  0, 323.62
1970-10-05, 14:40, 25846.61, 1970.761,  2,  0, 322.86
1970-10-19, 09:20, 25860.39, 1970.798,  2,  4, 323.53
1970-11-13, 11:20, 25885.47, 1970.867,  2,  0, 324.20
1970-11-23, 08:50, 25895.37, 1970.894,  2,  4, 324.62
1970-12-07, 09:20, 25909.39, 1970.933,  1,  4, 324.72
1971-01-08, 10:10, 25941.42, 1971.020,  2,  4, 327.76
1971-01-27, 12:25, 25960.52, 1971.073,  2,  0, 326.31
1971-02-16, 08:50, 25980.37, 1971.127,  2,  0, 326.83
1971-02-22, 09:10, 25986.38, 1971.144,  2,  0, 327.12
1971-03-08, 09:50, 26000.41, 1971.182,  2,  0, 326.86
1971-03-15, 09:50, 26007.41, 1971.201,  2,  0, 326.93
1971-04-03, 15:38, 26026.65, 1971.254,  5,  0, 326.69
1971-04-16, 14:15, 26039.59, 1971.289,  2,  0, 327.27
1971-05-03, 08:30, 26056.35, 1971.335,  2,  0, 328.80
1971-05-17, 13:13, 26070.55, 1971.374,  2,  0, 328.18
1971-06-04, 08:50, 26088.37, 1971.423,  2,  4, 328.21
1971-06-14, 13:45, 26098.57, 1971.451,  2,  0, 326.59
1971-07-02, 15:47, 26116.66, 1971.500,  2,  0, 327.00
1971-07-12, 13:45, 26126.57, 1971.528,  2,  0, 327.73
1971-08-02, 15:30, 26147.65, 1971.585,  2,  0, 326.50
1971-08-17, 13:30, 26162.56, 1971.626,  2,  4, 323.81
1971-09-03, 09:00, 26179.38, 1971.672,  2,  0, 324.00
1971-09-17, 13:35, 26193.57, 1971.711,  2,  0, 323.41
1971-11-01, 08:45, 26238.36, 1971.834,  2,  4, 323.63
1971-11-17, 08:45, 26254.36, 1971.878,  2,  4, 326.04
1971-12-06, 14:50, 26273.62, 1971.930,  2,  0, 325.88
1971-12-14, 08:55, 26281.37, 1971.952,  2,  0, 326.06
1971-12-29, 08:55, 26296.37, 1971.993,  2,  0, 326.10
1972-01-14, 13:20, 26312.56, 1972.037,  2,  0, 326.74
1972-02-01, 08:20, 26330.35, 1972.086,  2,  0, 327.68
1972-02-14, 08:50, 26343.37, 1972.121,  2,  0, 328.29
1972-03-02, 09:47, 26360.41, 1972.168,  2,  0, 326.73
1972-03-15, 08:20, 26373.35, 1972.203,  2,  0, 329.88
1972-04-01, 12:55, 26390.54, 1972.250,  2,  0, 328.91
1972-04-13, 08:15, 26402.34, 1972.282,  2,  0, 330.17
1972-05-04, 08:40, 26423.36, 1972.340,  2,  0, 330.39
1972-05-17, 16:05, 26436.67, 1972.376,  2,  5, 328.52
1972-05-31, 15:10, 26450.63, 1972.414,  2,  0, 330.27
1972-06-13, 08:10, 26463.34, 1972.449,  2,  0, 329.45
1972-07-25, 18:52, 26505.79, 1972.565,  4,  4, 327.38
1972-07-26, 01:07, 26506.05, 1972.566,  2,  0, 328.08
1972-08-17, 15:30, 26528.65, 1972.627,  2,  0, 326.76
1972-09-01, 12:40, 26543.53, 1972.668,  2,  0, 326.15
1972-09-19, 16:20, 26561.68, 1972.718,  2,  0, 323.70
1972-09-29, 08:45, 26571.36, 1972.744,  2,  4, 372.12
1972-10-18, 16:50, 26590.70, 1972.797,  2,  0, 324.83
1972-10-30, 14:20, 26602.60, 1972.830,  2,  0, 326.19
1972-11-14, 08:30, 26617.35, 1972.870,  2,  0, 326.10
1972-11-27, 17:30, 26630.73, 1972.906,  2,  0, 327.79
1972-12-14, 09:00, 26647.38, 1972.952,  2,  0, 327.74
1973-01-03, 15:15, 26667.64, 1973.007,  2,  0, 328.22
1973-01-15, 09:00, 26679.38, 1973.039,  2,  0, 328.76
1973-01-30, 16:10, 26694.67, 1973.081,  2,  0, 329.04
1973-02-16, 17:00, 26711.71, 1973.128,  2,  0, 328.98
1973-02-27, 07:00, 26722.29, 1973.157,  2,  0, 329.70
1973-03-16, 16:15, 26739.68, 1973.205,  2,  0, 330.14
1973-04-17, 08:45, 26771.36, 1973.291,  2,  0, 331.40
1973-05-01, 08:25, 26785.35, 1973.330,  2,  0, 332.32
1973-05-16, 08:28, 26800.35, 1973.371,  2,  0, 332.84
1973-06-01, 12:57, 26816.54, 1973.415,  2,  0, 332.18
1973-06-14, 08:55, 26829.37, 1973.450,  2,  0, 332.38
1973-07-02, 08:25, 26847.35, 1973.500,  2,  0, 331.18
1973-08-17, 10:25, 26893.43, 1973.626,  2,  0, 328.87
1973-08-29, 15:55, 26905.66, 1973.659,  2,  5, 324.44
1973-10-11, 15:05, 26948.63, 1973.777,  2,  0, 327.25
1973-10-31, 11:25, 26968.48, 1973.831,  2,  0, 327.69
1973-11-30, 12:45, 26998.53, 1973.914,  2,  0, 329.09
1973-12-12, 16:47, 27010.70, 1973.947,  3,  0, 329.10
1974-01-02, 12:36, 27031.53, 1974.004,  2,  0, 329.31
1974-01-14, 11:37, 27043.48, 1974.037,  2,  0, 330.25
1974-01-31, 13:07, 27060.55, 1974.084,  1,  4, 329.40
1974-02-14, 14:40, 27074.61, 1974.122,  2,  0, 329.84
1974-02-28, 14:40, 27088.61, 1974.161,  2,  0, 329.44
1974-03-28, 15:35, 27116.65, 1974.237,  2,  0, 330.30
1974-04-16, 15:10, 27135.63, 1974.289,  2,  0, 332.59
1974-04-30, 10:10, 27149.42, 1974.327,  2,  0, 332.76
1974-05-15, 14:40, 27164.61, 1974.369,  2,  0, 332.34
1974-05-30, 12:15, 27179.51, 1974.410,  2,  0, 332.75
1974-06-13, 15:10, 27193.63, 1974.448,  2,  4, 331.46
1974-06-27, 12:45, 27207.53, 1974.486,  2,  0, 330.96
1974-07-18, 09:47, 27228.41, 1974.544,  2,  0, 330.86
1974-07-24, 14:00, 27234.58, 1974.561,  2,  4, 331.31
1974-08-15, 09:47, 27256.41, 1974.620,  2,  0, 328.82
1974-08-29, 08:55, 27270.37, 1974.659,  2,  0, 328.37
1974-09-17, 17:00, 27289.71, 1974.712,  2,  0, 326.70
1974-10-03, 11:45, 27305.49, 1974.755,  2,  0, 327.52
1974-10-17, 11:15, 27319.47, 1974.793,  2,  4, 327.34
1974-11-01, 14:25, 27334.60, 1974.835,  2,  0, 326.64
1974-11-14, 10:25, 27347.43, 1974.870,  2,  0, 330.26
1974-11-29, 14:50, 27362.62, 1974.911,  2,  4, 329.24
1974-12-02, 06:36, 27365.28, 1974.919,  5,  0, 329.91
1975-02-20, 11:50, 27445.49, 1975.138,  2,  0, 331.10
1975-02-27, 09:15, 27452.39, 1975.157,  2,  0, 331.48
1975-03-13, 15:15, 27466.64, 1975.196,  2,  0, 332.02
1975-04-03, 11:15, 27487.47, 1975.253,  2,  0, 332.88
1975-04-17, 09:20, 27501.39, 1975.291,  2,  0, 333.20
1975-05-01, 09:50, 27515.41, 1975.330,  2,  0, 333.82
1975-05-15, 12:50, 27529.53, 1975.369,  2,  0, 334.43
1975-05-29, 11:45, 27543.49, 1975.407,  2,  0, 334.25
1975-06-13, 12:50, 27558.53, 1975.448,  2,  0, 332.60
1975-07-03, 11:20, 27578.47, 1975.503,  2,  0, 332.47
1975-07-15, 13:00, 27590.54, 1975.536,  2,  0, 331.56
1975-07-29, 10:20, 27604.43, 1975.574,  2,  0, 331.43
1975-08-19, 10:25, 27625.43, 1975.631,  2,  0, 329.71
1975-08-28, 14:15, 27634.59, 1975.656,  2,  5, 326.74
1975-09-12, 10:05, 27649.42, 1975.697,  2,  0, 329.26
1975-10-03, 15:08, 27670.63, 1975.755,  2,  0, 328.04
1975-10-17, 09:43, 27684.40, 1975.793,  2,  0, 328.06
1975-10-31, 14:15, 27698.59, 1975.832,  2,  0, 329.38
1975-11-12, 14:15, 27710.59, 1975.865,  2,  0, 328.21
1975-11-28, 09:15, 27726.39, 1975.908,  2,  0, 330.25
1975-12-12, 10:45, 27740.45, 1975.946,  2,  0, 330.62
1976-01-12, 10:10, 27771.42, 1976.031,  2,  4, 332.24
1976-01-30, 11:40, 27789.49, 1976.081,  2,  0, 331.54
1976-02-13, 09:40, 27803.40, 1976.119,  2,  4, 333.45
1976-02-27, 09:40, 27817.40, 1976.157,  2,  0, 333.09
1976-03-12, 13:35, 27831.57, 1976.196,  2,  0, 334.13
1976-04-02, 09:40, 27852.40, 1976.252,  2,  0, 335.10
1976-04-14, 10:40, 27864.44, 1976.285,  2,  0, 334.10
1976-04-30, 15:07, 27880.63, 1976.330,  2,  0, 334.77
1976-05-14, 10:15, 27894.43, 1976.367,  2,  0, 334.64
1976-06-04, 14:40, 27915.61, 1976.425,  2,  0, 335.14
1976-06-11, 15:40, 27922.65, 1976.444,  2,  4, 335.66
1976-07-01, 12:20, 27942.51, 1976.499,  2,  0, 333.57
1976-07-16, 14:10, 27957.59, 1976.540,  2,  0, 331.97
1976-08-06, 10:35, 27978.44, 1976.597,  1,  4, 331.37
1976-08-13, 09:35, 27985.40, 1976.616,  2,  0, 330.78
1976-09-03, 11:35, 28006.48, 1976.673,  2,  0, 329.20
1976-09-17, 14:05, 28020.59, 1976.712,  2,  4, 328.03
1976-10-01, 13:10, 28034.55, 1976.750,  2,  0, 329.05
1976-10-19, 16:15, 28052.68, 1976.800,  2,  0, 327.77
1976-11-04, 10:40, 28068.44, 1976.843,  2,  4, 330.08
1976-11-19, 09:45, 28083.41, 1976.884,  2,  0, 330.90
1976-12-03, 11:10, 28097.47, 1976.922,  2,  0, 331.50
1976-12-17, 11:45, 28111.49, 1976.960,  2,  0, 332.30
1976-12-30, 09:35, 28124.40, 1976.996,  2,  0, 332.80
1977-01-21, 09:40, 28146.40, 1977.056,  2,  0, 333.25
1977-02-02, 14:10, 28158.59, 1977.089,  2,  0, 331.98
1977-02-17, 11:10, 28173.47, 1977.130,  2,  0, 333.90
1977-03-04, 14:45, 28188.61, 1977.172,  2,  0, 333.93
1977-03-18, 16:20, 28202.68, 1977.210,  2,  0, 334.54
1977-03-31, 14:15, 28215.59, 1977.245,  2,  0, 334.85
1977-04-14, 09:45, 28229.41, 1977.283,  2,  0, 336.13
1977-05-05, 10:10, 28250.42, 1977.341,  2,  0, 336.76
1977-05-19, 09:40, 28264.40, 1977.379,  2,  0, 336.42
1977-05-27, 09:45, 28272.41, 1977.401,  2,  0, 336.76
1977-06-14, 09:40, 28290.40, 1977.450,  2,  0, 336.22
1977-06-30, 09:12, 28306.38, 1977.494,  2,  0, 336.08
1977-07-29, 10:35, 28335.44, 1977.574,  2,  0, 334.05
1977-08-17, 14:00, 28354.58, 1977.626,  2,  0, 331.55
